ID;Photo;Name;Reference;Category;Base price;Final price;Quantity;Status;	
2407;http://172.16.220.164/bookstore/img/p/0.jpg;QUIMICA 2 (3ER BACH)  SERIE INNOVA;9789945118537;Grade-12;940.000000;824.85;0;1;	
484;http://172.16.220.164/bookstore/img/p/0.jpg;ESTUDIOS SOCIALES NO. 7 (SERIE QUISQUEYA);9789945122978;Grade-0;1500.000000;1687.5;10;1;	
326;http://172.16.220.164/bookstore/img/p/0.jpg;CARLITOS EMPIEZA A LEER;9789945121070;Grade-0;1500.000000;1687.5;10;1;	
643;http://172.16.220.164/bookstore/img/p/0.jpg;MATEMATICA NO. 1 (PENA GERALDINO);9789945122039;Grade-0;1500.000000;1687.5;10;1;	
2189;http://172.16.220.164/bookstore/img/p/0.jpg;CUADERNO DE LISA  TOMAS Y SUS AMIGOS 4 - 1ER TRIMESTRE;9789945117622;Grade-4;500.000000;438.75;10;1;	
2253;http://172.16.220.164/bookstore/img/p/0.jpg;CALIGRAFIA 2 SERIE INNOVA;9789945117479;Grade-2;490.000000;429.98;0;1;	
2314;http://172.16.220.164/bookstore/img/p/0.jpg;ACTIVACION DEL PENSAMIENTO 6;9789945111026;Grade-6;545.000000;478.24;0;1;	
2439;http://172.16.220.164/bookstore/img/p/0.jpg;EDUCACION SEXUAL 1RO. BACH.  (SERIE CORAL);9789945115703;Grade-9;680.000000;596.7;0;1;	
420;http://172.16.220.164/bookstore/img/p/0.jpg;EDUCACION PARA LA CIUDADANIA NO. 5;9789945121346;Grade-0;1500.000000;1687.5;10;1;	
294;http://172.16.220.164/bookstore/img/p/0.jpg;BLOCK INTEGRAL MULTIUSO MARILU;9789945121797;Grade-0;1500.000000;1687.5;10;1;	 
552;http://172.16.220.164/bookstore/img/p/0.jpg;JUAN PABLO DUARTE EL PADRE DE LA PATRIA;7467634947331;Grade-0;1500.000000;1687.5;10;1;	
739;http://172.16.220.164/bookstore/img/p/0.jpg;NUEVA AVENTURA NO. 03;9789945121599;Grade-0;1500.000000;1687.5;10;1;	
363;http://172.16.220.164/bookstore/img/p/0.jpg;CUENTOS DE AMERICA;7467634945504;Grade-0;1500.000000;1687.5;10;1;	
2221;http://172.16.220.164/bookstore/img/p/0.jpg;CUADERNO DE ENTRE AMIGOS 5 - 3RO. TRIMESTRE (SCRIPT);9789945190519;Grade-5;520.000000;456.3;0;1;	
2349;http://172.16.220.164/bookstore/img/p/0.jpg;CALIGRAFIA ORTOGRAFIA 7 INTEGRAL;9788482619231;Grade-7;275.000000;241.31;0;1;	
489;http://172.16.220.164/bookstore/img/p/0.jpg;FABULAS DE ESOPO;9789945122718;Grade-0;1500.000000;1687.5;10;1;	
329;http://172.16.220.164/bookstore/img/p/0.jpg;CIENCIAS NATURALES NO. 2 SERIE QUISQUEYA;9789945122206;Grade-0;1500.000000;1687.5;10;1;	
654;http://172.16.220.164/bookstore/img/p/0.jpg;MATEMATICA NO. 4 (PENA GERALDINO);9789945122060;Grade-0;1500.000000;1687.5;10;1;	
2192;http://172.16.220.164/bookstore/img/p/0.jpg;CUADERNO DE LISA TOMAS Y SUS AMIGOS 5 - 1ER. TRIMESTRE;9789945117653;Grade-5;500.000000;438.75;10;1;	
2317;http://172.16.220.164/bookstore/img/p/0.jpg;KIT INFORMATICA 3 TODOS JUNTOS;9789945118674;Grade-3;605.000000;530.89;0;1;	
2378;http://172.16.220.164/bookstore/img/p/0.jpg;CUAD. DE MATEMATICAS 3 (3ER. BACH.) SERIE CORAL;9789945114416;Grade-11;395.000000;346.61;0;1;	
2442;http://172.16.220.164/bookstore/img/p/0.jpg;EDUCACION SEXUAL 4TO.  BACH. (SERIE CORAL);9789945115734;Grade-12;680.000000;596.7;0;1;	
426;http://172.16.220.164/bookstore/img/p/0.jpg;EDUCACION PARA LA CIUDADANIA NO. 8;9789945121377;Grade-0;1500.000000;1687.5;10;1;	
297;http://172.16.220.164/bookstore/img/p/0.jpg;BUSCANDO A JESUS NO. 3;9789945122183;Grade-0;1500.000000;1687.5;10;1;	
561;http://172.16.220.164/bookstore/img/p/0.jpg;LA SANGRE UNA VIDA BAJO LA TIRANIA;9789945121681;Grade-0;1500.000000;1687.5;10;1;	
751;http://172.16.220.164/bookstore/img/p/0.jpg;PLAN DE VIDA Y OTROS TEXTOS INOLVIDABLES;7467634945603;Grade-0;1500.000000;1687.5;10;1;	
369;http://172.16.220.164/bookstore/img/p/0.jpg;DICCIONARIO BILINGUE MINI (ESPANOL-FRANCES) SUSAETA;9789945122398;Grade-0;1500.000000;1687.5;10;1;	
2224;http://172.16.220.164/bookstore/img/p/0.jpg;CUADERNO DE GUPI 3 - 3ER. TRIMESTRE;9789945113075;Grade-3;415.000000;364.16;0;1;	
2227;http://172.16.220.164/bookstore/img/p/0.jpg;CUADERNO DE GUPI 4 - 3ER. TRIMESTRE;9789945113105;Grade-5;415.000000;364.16;0;1;	
2288;http://172.16.220.164/bookstore/img/p/0.jpg;EDUCACION AFECTIVA Y SEXUAL 2 TODOS JUNTOS;9789945118681;Grade-2;590.000000;517.73;0;1;	
2352;http://172.16.220.164/bookstore/img/p/0.jpg;LENGUA Y LITERATURA 2 (2DO BACH) SERIE INNOVA;9789945118322;Grade-10;1.100000;0.97;0;1;	
2413;http://172.16.220.164/bookstore/img/p/0.jpg;FISICA 2 ( 4TO. BACH. )  SERIE INNOVA;9789945118483;Grade-10;940.000000;824.85;0;1;	
268;http://172.16.220.164/bookstore/img/p/0.jpg;AGENDA  DEL ESTUDIANTE DOMINICANO;7467634942053;Grade-0;1500.000000;1687.5;10;1;	
495;http://172.16.220.164/bookstore/img/p/0.jpg;FIREFLIES NO. 1 (CUADERNO);9786074261370;Grade-0;1500.000000;1687.5;10;1;	
332;http://172.16.220.164/bookstore/img/p/0.jpg;CIENCIAS NATURALES NO. 5 SERIE QUISQUEYA;9789945122312;Grade-0;1500.000000;1687.5;10;1;	
663;http://172.16.220.164/bookstore/img/p/0.jpg;MI CALIGRAFIA NACHO NO. 2;9789945122749;Grade-0;1500.000000;1687.5;10;1;	
2195;http://172.16.220.164/bookstore/img/p/0.jpg;CUADERNO DE LISA TOMAS Y SUS AMIGOS 3 - 1ER. TRIMESTRE (SCRIPT);9789945117684;Grade-3;520.000000;456.3;10;1;	
2256;http://172.16.220.164/bookstore/img/p/0.jpg;CALIGRAFIA 5 SERIE INNOVA;9789945117509;Grade-5;490.000000;429.98;0;1;	
2320;http://172.16.220.164/bookstore/img/p/0.jpg;KIT  INFORMATICA 3 SERIE CORAL & CD;9789945115406;Grade-3;605.000000;530.89;0;1;	
2381;http://172.16.220.164/bookstore/img/p/0.jpg;SOCIEDAD 2 (2DO BACH)  SERIE INNOVA;9789945118407;Grade-10;1.100000;0.97;0;1;	
2445;http://172.16.220.164/bookstore/img/p/0.jpg;EDUCACION ARTISTICA 3 MEDIA SERIE CORAL;9789945115840;Grade-11;810.000000;710.78;0;1;	
432;http://172.16.220.164/bookstore/img/p/0.jpg;EDUCACION SEXUAL NO. 3;9789945120998;Grade-0;1500.000000;1687.5;10;1;	
300;http://172.16.220.164/bookstore/img/p/0.jpg;CALIGRAFIA ABC NO. 02;7467634946396;Grade-0;1500.000000;1687.5;10;1;	
569;http://172.16.220.164/bookstore/img/p/0.jpg;LENGUA ESPANOLA NO. 2 (SERIE QUISQUEYA);9789945121612;Grade-0;1500.000000;1687.5;10;1;	
763;http://172.16.220.164/bookstore/img/p/0.jpg;PSICOMOTRICIDAD Y EXPRESION ARTISTICA NO. 03;7467634946778;Grade-0;1500.000000;1687.5;10;1;	
375;http://172.16.220.164/bookstore/img/p/0.jpg;DICCIONARIO ESTUDIANTIL DEL ESPANOL;9788430598472;Grade-0;1500.000000;1687.5;10;1;	
2230;http://172.16.220.164/bookstore/img/p/0.jpg;CUADERNO DE GUPI 5 - 3ER. TRIMESTRE;9789945113136;Grade-5;415.000000;364.16;0;1;	
2291;http://172.16.220.164/bookstore/img/p/0.jpg;EDUCACION SEXUAL 2 SERIE CORAL;9789945115635;Grade-2;590.000000;517.73;0;1;	
2416;http://172.16.220.164/bookstore/img/p/0.jpg;CUADERNO DE BIOLOGIA 1 (1RO BACH) SERIE CORAL;9789945114294;Grade-9;395.000000;346.61;0;1;	
271;http://172.16.220.164/bookstore/img/p/0.jpg;ABEJITAS NO. 02;9789945120776;Grade-0;1500.000000;1687.5;10;1;	
501;http://172.16.220.164/bookstore/img/p/0.jpg;FIREFLIES NO. 3;9786074261332;Grade-0;1500.000000;1687.5;10;1;	
335;http://172.16.220.164/bookstore/img/p/0.jpg;CIENCIAS NATURALES NO. 8 SERIE QUISQUEYA;9789945122343;Grade-0;1500.000000;1687.5;10;1;	
673;http://172.16.220.164/bookstore/img/p/0.jpg;MI CALIGRAFIA NACHO NO. 5;9789945122770;Grade-0;1500.000000;1687.5;10;1;	
2198;http://172.16.220.164/bookstore/img/p/0.jpg;CUADERNO DE LISA TOMAS Y SUS AMIGOS 4 - 1ER. TRIMESTRE (SCRIPT);9789945117714;Grade-4;520.000000;456.3;10;1;	
2259;http://172.16.220.164/bookstore/img/p/0.jpg;CALIGRAFIA 8 SERIE INNOVA;9789945117530;Grade-8;490.000000;429.98;0;1;	
2323;http://172.16.220.164/bookstore/img/p/0.jpg;KIT INFORMATICA 6 SERIE CORAL & CD;9789945115437;Grade-6;605.000000;530.89;0;1;	
438;http://172.16.220.164/bookstore/img/p/0.jpg;EDUCACION SEXUAL NO. 6;9789945121025;Grade-0;1500.000000;1687.5;10;1;	
303;http://172.16.220.164/bookstore/img/p/0.jpg;CALIGRAFIA INICIAL NO. 02;9789945123050;Grade-0;1500.000000;1687.5;10;1;	
576;http://172.16.220.164/bookstore/img/p/0.jpg;LENGUA ESPANOLA NO. 5 (SERIE QUISQUEYA);9789945121643;Grade-0;1500.000000;1687.5;10;1;	
775;http://172.16.220.164/bookstore/img/p/0.jpg;QUIMICA NO. 4 (SERIE QUISQUEYA);9789945121827;Grade-0;1500.000000;1687.5;10;1;	
381;http://172.16.220.164/bookstore/img/p/0.jpg;EDUCACION ARTISTICA NO. 1;9789945122237;Grade-0;1500.000000;1687.5;10;1;	
584;http://172.16.220.164/bookstore/img/p/0.jpg;LENGUA ESPANOLA NO. 8 (SERIE QUISQUEYA);9789945121674;Grade-0;1500.000000;1687.5;10;1;	
787;http://172.16.220.164/bookstore/img/p/0.jpg;RUFINITO;9789945121995;Grade-0;1500.000000;1687.5;10;1;	
387;http://172.16.220.164/bookstore/img/p/0.jpg;EDUCACION ARTISTICA NO. 4;9789945122268;Grade-0;1500.000000;1687.5;10;1;	
2233;http://172.16.220.164/bookstore/img/p/0.jpg;CUADERNO DE GUPI 3 - 3ER. TRIMESTRE (SCRIPT);9789945115888;Grade-3;415.000000;364.16;0;1;	
2294;http://172.16.220.164/bookstore/img/p/0.jpg;EDUCACION SEXUAL 5 SERIE CORAL;9789945115666;Grade-5;590.000000;517.73;0;1;	
2419;http://172.16.220.164/bookstore/img/p/0.jpg;CUADERNO DE QUIMICA 1 (1RO BACH) SERIE CORAL;9789945114461;Grade-12;395.000000;346.61;0;1;	
274;http://172.16.220.164/bookstore/img/p/0.jpg;ALL AROUND NO. 2;9786074261110;Grade-0;1500.000000;1687.5;10;1;	
507;http://172.16.220.164/bookstore/img/p/0.jpg;FIREFLIES NO. 4 (CUADERNO);9786074261400;Grade-0;1500.000000;1687.5;10;1;	
338;http://172.16.220.164/bookstore/img/p/0.jpg;CIVICA NO. 3 (ED. BASICA);9789945123098;Grade-0;1500.000000;1687.5;10;1;	
2201;http://172.16.220.164/bookstore/img/p/0.jpg;CUADERNO DE LISA TOMAS Y SUS AMIGOS 5 - 1ER. TRIMESTRE (SCRIPT);9789945117745;Grade-5;520.000000;456.3;10;1;	
2262;http://172.16.220.164/bookstore/img/p/0.jpg;MATEMATICAS 3 TODOS JUNTOS;9789945119244;Grade-3;1.045000;0.92;0;1;	
2326;http://172.16.220.164/bookstore/img/p/0.jpg;EDUCACION ARTISTICA 1 TODOS JUNTOS;9789945190052;Grade-1;605.000000;530.89;0;1;	
2451;http://172.16.220.164/bookstore/img/p/0.jpg;DICCIONARIO SANTILLANA PARA PRIMARIA;9789582411213;Grade-11;475.000000;416.81;0;1;	
444;http://172.16.220.164/bookstore/img/p/0.jpg;EL BURRITO PLATERO;7467634947539;Grade-0;1500.000000;1687.5;10;1;	
306;http://172.16.220.164/bookstore/img/p/0.jpg;CALIGRAFIA TU AMIGO NO. 1;7467634940240;Grade-0;1500.000000;1687.5;10;1;	
344;http://172.16.220.164/bookstore/img/p/3/9/39.jpg;COLOR NO. 0;7467634943814;Grade-0;1500.000000;1687.5;10;1;	
2303;http://172.16.220.164/bookstore/img/p/5/2/52.jpg;RELIGION 3 SERIE CORAL;9789945113907;Grade-3;590.000000;517.73;0;1;	
2271;http://172.16.220.164/bookstore/img/p/9/3/93.jpg;MIS LECTURAS 1 SERIE CORAL;9789945112894;Grade-1;485.000000;425.59;0;1;	
2306;http://172.16.220.164/bookstore/img/p/5/5/55.jpg;RELIGION 6 SERIE CORAL;9789945113938;Grade-6;590.000000;517.73;0;1;	
2274;http://172.16.220.164/bookstore/img/p/9/6/96.jpg;MIS LECTURAS 4 SERIE CORAL;9789945112924;Grade-4;485.000000;425.59;0;1;	
2277;http://172.16.220.164/bookstore/img/p/9/9/99.jpg;MIS LECTURAS 7 SERIE CORAL;9789945112955;Grade-7;485.000000;425.59;0;1;	
2405;http://172.16.220.164/bookstore/img/p/6/9/69.jpg;BIOLOGIA 3 (3ER. BACH.) SERIE CORAL;9789945114287;Grade-10;940.000000;824.85;0;1;	
2373;http://172.16.220.164/bookstore/img/p/6/4/64.jpg;MATEMATICAS 2 (2DO. BACH.) SERIE CORAL;9789945114362;Grade-10;1.100000;0.97;0;1;	
2280;http://172.16.220.164/bookstore/img/p/8/6/86.jpg;LECTURAS FUNCIONALES 2;9789945112412;Grade-2;485.000000;425.59;0;1;	
2283;http://172.16.220.164/bookstore/img/p/8/9/89.jpg;LECTURAS FUNCIONALES 5;9789945112443;Grade-5;485.000000;425.59;0;1;	
2286;http://172.16.220.164/bookstore/img/p/9/2/92.jpg;LECTURAS FUNCIONALES 8;9789945112474;Grade-8;485.000000;425.59;0;1;	
2411;http://172.16.220.164/bookstore/img/p/7/6/76.jpg;QUIMICA 3 (4TO BACH) SERIE CORAL;9789945114454;Grade-12;940.000000;824.85;0;1;	
2414;http://172.16.220.164/bookstore/img/p/7/2/72.jpg;FISICA 1 ( 2DO. BACH. ) SERIE CORAL;9789945114201;Grade-11;940.000000;824.85;0;1;	
2356;http://172.16.220.164/bookstore/img/p/5/9/59.jpg;LENGUA Y LITERATURA 2 (2DO BACH) SERIE CORAL;9789945114133;Grade-10;1.100000;0.97;0;1;	
2385;http://172.16.220.164/bookstore/img/p/1/0/2/102.jpg;SOCIEDAD 2 (2DO BACH) SERIE CORAL;9789945114539;Grade-10;1.100000;0.97;0;1;	
2449;http://172.16.220.164/bookstore/img/p/7/9/79.jpg;RELIGION 3 (3RO BACH) SERIE CORAL;9789945113983;Grade-11;695.000000;609.86;0;1;	
2301;http://172.16.220.164/bookstore/img/p/5/0/50.jpg;RELIGION 1 SERIE CORAL;9789945113884;Grade-1;590.000000;517.73;0;1;	
2304;http://172.16.220.164/bookstore/img/p/5/3/53.jpg;RELIGION 4 SERIE CORAL;9789945113914;Grade-4;590.000000;517.73;0;1;	
2272;http://172.16.220.164/bookstore/img/p/9/4/94.jpg;MIS LECTURAS 2 SERIE CORAL;9789945112900;Grade-2;485.000000;425.59;0;1;	
2307;http://172.16.220.164/bookstore/img/p/5/6/56.jpg;RELIGION 7 SERIE CORAL;9789945113945;Grade-7;590.000000;517.73;0;1;	
2275;http://172.16.220.164/bookstore/img/p/9/7/97.jpg;MIS LECTURAS 5 SERIE CORAL;9789945112931;Grade-5;485.000000;425.59;0;1;	
2403;http://172.16.220.164/bookstore/img/p/6/7/67.jpg;BIOLOGIA 1 (1ER. BACH.) SERIE CORAL;9789945114263;Grade-12;940.000000;824.85;0;1;	
2278;http://172.16.220.164/bookstore/img/p/1/0/0/100.jpg;MIS LECTURAS 8 SERIE CORAL;9789945112962;Grade-8;485.000000;425.59;0;1;	
2374;http://172.16.220.164/bookstore/img/p/6/5/65.jpg;MATEMATICAS 3 (3ER. BACH.) SERIE CORAL;9789945114379;Grade-11;1.100000;0.97;0;1;	
2281;http://172.16.220.164/bookstore/img/p/8/7/87.jpg;LECTURAS FUNCIONALES 3;9789945112429;Grade-3;485.000000;425.59;0;1;	
2284;http://172.16.220.164/bookstore/img/p/9/0/90.jpg;LECTURAS FUNCIONALES 6;9789945112450;Grade-6;485.000000;425.59;0;1;	
2409;http://172.16.220.164/bookstore/img/p/7/4/74.jpg;QUIMICA 1 (1ER BACH) SERIE CORAL;9789945114430;Grade-10;940.000000;824.85;0;1;	
135;http://172.16.220.164/bookstore/img/p/4/8/48.jpg;KIT INFORMATICA 6 SERIE CORAL & CD;9789945115437;Grade-6;605.000000;605;0;1;	
2290;http://172.16.220.164/bookstore/img/p/4/9/49.jpg;EDUCACION SEXUAL 1 SERIE CORAL;9789945115628;Grade-1;590.000000;517.73;0;1;	
2415;http://172.16.220.164/bookstore/img/p/7/3/73.jpg;FISICA 2 ( 4TO. BACH. ) SERIE CORAL;9789945114218;Grade-12;940.000000;824.85;0;1;	
2447;http://172.16.220.164/bookstore/img/p/7/7/77.jpg;RELIGION 1 (1ER BACH) SERIE CORAL;9789945113969;Grade-9;695.000000;609.86;0;1;	
2357;http://172.16.220.164/bookstore/img/p/6/0/60.jpg;LENGUA Y LITERATURA 3 (3ER BACH) SERIE CORAL;9789945114140;Grade-11;1.100000;0.97;0;1;	
2386;http://172.16.220.164/bookstore/img/p/1/0/3/103.jpg;SOCIEDAD 3 (3ER BACH) SERIE CORAL;9789945114546;Grade-11;1.100000;0.97;0;1;	
2450;http://172.16.220.164/bookstore/img/p/8/0/80.jpg;RELIGION 4 (4TO BACH) SERIE CORAL;9789945113990;Grade-12;695.000000;609.86;0;1;	
2302;http://172.16.220.164/bookstore/img/p/5/1/51.jpg;RELIGION 2 SERIE CORAL;9789945113891;Grade-2;590.000000;517.73;0;1;	
2305;http://172.16.220.164/bookstore/img/p/5/4/54.jpg;RELIGION 5 SERIE CORAL;9789945113921;Grade-5;590.000000;517.73;0;1;	
2273;http://172.16.220.164/bookstore/img/p/9/5/95.jpg;MIS LECTURAS 3 SERIE CORAL;9789945112917;Grade-3;485.000000;425.59;0;1;	
2308;http://172.16.220.164/bookstore/img/p/5/7/57.jpg;RELIGION 8 SERIE CORAL;9789945113952;Grade-8;590.000000;517.73;0;1;	
2276;http://172.16.220.164/bookstore/img/p/9/8/98.jpg;MIS LECTURAS 6 SERIE CORAL;9789945112948;Grade-6;485.000000;425.59;0;1;	
2404;http://172.16.220.164/bookstore/img/p/6/8/68.jpg;BIOLOGIA 2 (2DO. BACH.) SERIE CORAL;9789945114270;Grade-9;940.000000;824.85;0;1;	
2372;http://172.16.220.164/bookstore/img/p/6/3/63.jpg;MATEMATICAS 1 (1ER. BACH.) SERIE CORAL;9789945114355;Grade-9;1.100000;0.97;0;1;	
2279;http://172.16.220.164/bookstore/img/p/8/5/85.jpg;LECTURAS FUNCIONALES 1;9789945112405;Grade-1;485.000000;425.59;0;1;	
2375;http://172.16.220.164/bookstore/img/p/6/6/66.jpg;MATEMATICAS 4 (4TO. BACH.) SERIE CORAL;9789945114386;Grade-12;1.100000;0.97;0;1;	
2282;http://172.16.220.164/bookstore/img/p/8/8/88.jpg;LECTURAS FUNCIONALES 4;9789945112436;Grade-4;485.000000;425.59;0;1;	
2285;http://172.16.220.164/bookstore/img/p/9/1/91.jpg;LECTURAS FUNCIONALES 7;9789945112467;Grade-7;485.000000;425.59;0;1;	
2410;http://172.16.220.164/bookstore/img/p/7/5/75.jpg;QUIMICA 2 (3ER BACH) SERIE CORAL;9789945114447;Grade-11;940.000000;824.85;0;1;	
35;http://172.16.220.164/bookstore/img/p/3/4/34.jpg;One Hundred Years of Solitude (International Writers);9780140157512;;0.000000;0;;0;	
2355;http://172.16.220.164/bookstore/img/p/5/8/58.jpg;LENGUA Y LITERATURA 1 (1ER BACH) SERIE CORAL;9789945114126;Grade-9;1.100000;0.97;0;1;	
2384;http://172.16.220.164/bookstore/img/p/1/0/1/101.jpg;SOCIEDAD 1 (1ER BACH) SERIE CORAL;9789945114522;Grade-9;1.100000;0.97;0;1;	
2448;http://172.16.220.164/bookstore/img/p/7/8/78.jpg;RELIGION 2 (2DO BACH) SERIE CORAL;9789945113976;Grade-10;695.000000;609.86;0;1;	
2358;http://172.16.220.164/bookstore/img/p/6/1/61.jpg;LENGUA Y LITERATURA 4 (4TO BACH) SERIE CORAL;9789945114157;Grade-12;1.100000;0.97;0;1;	
2387;http://172.16.220.164/bookstore/img/p/1/0/4/104.jpg;SOCIEDAD 4 (4TO BACH) SERIE CORAL;9789945114553;Grade-12;1.100000;0.97;0;1;	
